# Jakob2019 polynomial coefficient LUT
# Resolution: 32x32x32
# Format: c0,c1,c2 (3 polynomial coefficients per RGB grid point)
# Index mapping: index = r*1024 + g*32 + b
# where r,g,b are in [0, 31]
# Polynomial evaluation: U = c0*wl^2 + c1*wl + c2; R = 0.5 + U/(2*sqrt(1+U^2))
# Wavelengths: 360-780nm at 5nm intervals (85 samples)
0.0000227732,-0.0383430751,13.9038850824
0.0000470298,-0.0657153877,21.5997978766
0.0000831220,-0.1065793459,33.1242627270
-0.0004120996,0.4466196708,-120.9438716469
-0.0003066958,0.3301135630,-88.8211576154
-0.0002500783,0.2674856258,-71.5436041240
-0.0002138904,0.2274248537,-60.4841501069
-0.0001883597,0.1991189292,-52.6583280903
-0.0001689963,0.1776362870,-46.7139226216
-0.0001539556,0.1609050175,-42.0721012178
-0.0001416411,0.1471903350,-38.2622652355
-0.0001313796,0.1357310198,-35.0696108632
-0.0001226173,0.1259259613,-32.3323984021
-0.0001150116,0.1173930580,-29.9443886641
-0.0001083081,0.1098554300,-27.8290542654
-0.0001022940,0.1030749308,-25.9213790217
-0.0000968389,0.0969014132,-24.1781968673
-0.0000917556,0.0911423682,-22.5488805394
-0.0000871234,0.0858642257,-21.0481737564
-0.0000824940,0.0806047373,-19.5567779009
-0.0000780999,0.0755972690,-18.1320418045
-0.0000737466,0.0706216881,-16.7127826522
-0.0000693319,0.0655962456,-15.2847665563
-0.0000648243,0.0604359507,-13.8103772806
-0.0000601001,0.0550640663,-12.2853883883
-0.0000549492,0.0491769173,-10.6070853929
-0.0000494507,0.0429327999,-8.8373308816
-0.0000429155,0.0355086778,-6.7334492738
-0.0000356793,0.0273145798,-4.4188656471
-0.0000268319,0.0173095166,-1.5970329152
-0.0000158868,0.0049572569,1.8796558557
-0.0000025462,-0.0100878012,6.1095335269
0.0000151247,-0.0300039894,11.7045635501
0.0000392749,-0.0572837177,19.3830285297
0.0000754701,-0.0982873808,30.9547477882
-0.0004117850,0.4462032784,-120.7444213915
-0.0003116654,0.3355440305,-90.2372718676
-0.0002568144,0.2748710036,-73.4999960407
-0.0002213208,0.2355760328,-62.6513104514
-0.0001960089,0.2075178457,-54.8958423864
-0.0001766978,0.1860856142,-48.9633183941
-0.0001615545,0.1692458217,-44.2934076309
-0.0001491160,0.1553929800,-40.4448338346
-0.0001387365,0.1438049909,-37.2178461235
-0.0001298808,0.1338944399,-34.4504872348
-0.0001221542,0.1252308907,-32.0268886330
-0.0001153191,0.1175455970,-29.8709621400
-0.0001092519,0.1106988523,-27.9425456988
-0.0001036719,0.1043944899,-26.1649939843
-0.0000986016,0.0986386545,-24.5346902045
-0.0000937742,0.0931564538,-22.9797600967
-0.0000892498,0.0879975614,-21.5120493254
-0.0000846858,0.0828115050,-20.0406673959
-0.0000804377,0.0779436125,-18.6486006133
-0.0000759838,0.0728713499,-17.2063611765
-0.0000715632,0.0677981686,-15.7540646681
-0.0000668625,0.0624520923,-14.2352653041
-0.0000617900,0.0566469435,-12.5782008189
-0.0000564225,0.0505438172,-10.8464117680
-0.0000500468,0.0432779171,-8.7807659973
-0.0000430035,0.0352878420,-6.5195385013
-0.0000343717,0.0255225252,-3.7638264009
-0.0000236305,0.0133728061,-0.3364151116
-0.0000104541,-0.0015069892,3.8533335158
0.0000068989,-0.0210943152,9.3642515924
0.0000313256,-0.0486981274,17.1388628790
0.0000685041,-0.0908345457,29.0376480067
-0.0004128838,0.4473192820,-120.9606829251
-0.0003176526,0.3420681657,-91.9479057382
-0.0002641905,0.2829328592,-75.6357433196
-0.0002290653,0.2440463340,-64.9004420988
-0.0002038601,0.2161061938,-57.1773128040
-0.0001845754,0.1947018323,-51.2528858576
-0.0001692927,0.1777125843,-46.5430976641
-0.0001568184,0.1638138112,-42.6803752099
-0.0001463118,0.1520860809,-39.4152549894
-0.0001373257,0.1420323799,-36.6085541753
-0.0001295618,0.1333205217,-34.1696913572
-0.0001225968,0.1254946246,-31.9755183237
-0.0001164180,0.1185262501,-30.0145197710
-0.0001108232,0.1121962316,-28.2266330495
-0.0001056131,0.1062922821,-26.5571864509
-0.0001008412,0.1008588012,-25.0131438280
-0.0000962168,0.0955931563,-23.5160351559
-0.0000917646,0.0905107274,-22.0674648197
-0.0000874132,0.0855342035,-20.6471595335
-0.0000829482,0.0804495967,-19.2009280902
-0.0000786285,0.0754788761,-17.7743207416
-0.0000739585,0.0701573096,-16.2606583975
-0.0000690518,0.0645219299,-14.6455480701
-0.0000637265,0.0584631910,-12.9250710570
-0.0000575338,0.0513928514,-10.9111522502
-0.0000505511,0.0434626869,-8.6636645428
-0.0000422649,0.0340514840,-5.9979790653
-0.0000318182,0.0222234651,-2.6579289266
-0.0000188127,0.0075193152,1.4876197239
-0.0000015737,-0.0119591677,6.9744000225
0.0000229395,-0.0396871332,14.7923099248
0.0000613103,-0.0832111507,27.0953862085
-0.0004152685,0.4498219422,-121.5496587530
-0.0003246963,0.3497245906,-93.9609075001
-0.0002722641,0.2917303203,-77.9647099717
-0.0002372702,0.2529934280,-67.2724295622
-0.0002120490,0.2250347364,-59.5440388922
-0.0001926567,0.2035142512,-53.5891729383
-0.0001772813,0.1864196240,-48.8494169026
-0.0001647854,0.1724966441,-44.9801590253
-0.0001542185,0.1606985781,-41.6940956015
-0.0001451172,0.1505152032,-38.8519002772
-0.0001372199,0.1416590045,-36.3733219868
-0.0001302551,0.1338222066,-34.1734727398
-0.0001239518,0.1267185616,-32.1752741822
-0.0001182905,0.1203134877,-30.3667685096
-0.0001130648,0.1143843258,-28.6874002440
-0.0001081765,0.1088254874,-27.1098161373
-0.0001036125,0.1036144293,-25.6246428739
-0.0000991472,0.0985142906,-24.1702896393
-0.0000949355,0.0936691757,-22.7793262595
-0.0000903611,0.0884690506,-21.3034445582
